EntryID|EmployeeID|Date|ServiceCallID|ProjectID|Category|RegularHours|OvertimeHours|TotalHours|Notes
11030|118|2022-03-04|None|902|Programming|5.6|0|5.6|
11031|29|2023-04-12|None|531|Project Management Task|1.7|0|1.7|Encountered unexpected issues
11032|84|2023-05-29|None|636|Project Management Task|2.3|0|2.3|
11033|137|2025-03-25|None|236|Client Training|2.0|0|2.0|
11034|43|2022-03-04|None|495|Project Management Task|3.6|0|3.6|
11035|27|2023-02-16|None|853|Documentation|1.7|0|1.7|
11036|11|2024-04-15|None|1192|Wiring|4.5|0|4.5|
11037|83|2025-04-06|None|171|Project Management Task|3.4|0|3.4|
11038|39|2023-02-15|None|383|Programming|3.6|0|3.6|
11039|148|2024-04-12|None|640|Testing|5.0|0|5.0|
11040|180|2023-06-20|None|924|Programming|6.5|0|6.5|
11041|53|2021-12-03|None|1147|Installation|3.4|0|3.4|
11042|138|2022-10-20|None|327|Documentation|1.3|0|1.3|
11043|46|2024-11-15|None|424|Project Management Task|2.4|0|2.4|
11044|22|2023-12-21|None|1116|Documentation|1.7|0|1.7|
11045|47|2023-04-05|None|304|Project Management Task|1.1|0|1.1|
11046|78|2023-11-20|None|None|Shop Work|1.6|0|1.6|
11047|66|2024-02-13|None|624|Client Training|2.6|0|2.6|
11048|103|2021-04-03|None|1154|Documentation|1.1|0|1.1|Completed phase ahead of schedule
11049|49|2023-02-24|None|501|Documentation|1.6|0|1.6|
11050|67|2024-10-31|None|1103|Project Management Task|3.7|0|3.7|
11051|103|2023-10-01|None|549|Programming|6.7|0|6.7|
11052|65|2021-12-12|None|808|Documentation|1.4|0|1.4|
11053|95|2021-05-12|None|495|Documentation|0.7|0|0.7|
11054|126|2021-07-03|None|352|Installation|3.0|0|3.0|
11055|183|2024-04-12|None|283|Installation|3.6|0|3.6|
11056|80|2024-07-14|None|916|Testing|7.0|0|7.0|
11057|135|2021-10-19|None|1080|Programming|6.4|0|6.4|
11058|18|2025-02-11|None|581|Project Management Task|4.0|0|4.0|
11059|6|2021-03-13|None|251|Wiring|6.3|0|6.3|
11060|34|2023-09-26|None|73|Client Training|1.3|0|1.3|
11061|144|2022-12-23|None|260|Project Management Task|3.5|0|3.5|
11062|178|2024-04-23|None|395|Client Training|4.0|0|4.0|
11063|39|2021-04-13|None|1036|Client Training|1.1|0|1.1|
11064|78|2024-05-14|None|218|Client Training|3.9|0|3.9|
11065|152|2021-05-27|None|164|Client Training|3.3|0|3.3|
11066|8|2022-06-11|None|759|Installation|5.1|0|5.1|
11067|41|2024-11-29|None|236|Documentation|0.7|0|0.7|Coordination meeting
11068|93|2021-01-24|None|251|Client Training|2.2|0|2.2|
11069|126|2024-03-03|None|None|Travel|2.0|0|2.0|
11070|73|2022-01-09|None|999|Installation|7.9|0|7.9|Encountered unexpected issues
11071|71|2023-02-10|None|1192|Installation|3.2|0|3.2|
11072|46|2023-05-07|None|136|Programming|7.0|0|7.0|
11073|183|2023-08-30|None|935|Wiring|6.3|0|6.3|
11074|181|2025-02-20|None|854|Wiring|6.4|0|6.4|
11075|78|2024-09-18|None|None|Internal Meeting|1.6|0|1.6|
11076|153|2023-04-21|None|902|Project Management Task|1.7|0|1.7|
11077|80|2021-04-06|None|352|Programming|3.2|0|3.2|
11078|88|2025-02-26|None|191|Testing|7.3|0|7.3|
11079|143|2025-03-17|None|826|Documentation|1.6|0|1.6|
11080|199|2024-02-17|None|1192|Project Management Task|2.7|0|2.7|
11081|24|2023-04-03|None|783|Client Training|3.4|0|3.4|
11082|26|2023-02-01|None|83|Project Management Task|3.8|0|3.8|
11083|87|2023-10-15|None|903|Client Training|3.3|0|3.3|
11084|14|2021-09-12|None|661|Project Management Task|2.2|0|2.2|
11085|186|2021-05-07|None|23|Wiring|7.0|0|7.0|
11086|173|2025-01-01|None|358|Wiring|7.2|0|7.2|Completed phase ahead of schedule
11087|137|2023-11-11|None|232|Client Training|3.2|0|3.2|
11088|11|2022-04-27|None|541|Project Management Task|1.7|0|1.7|
11089|171|2024-07-31|None|894|Programming|3.9|0|3.9|
11090|53|2023-02-16|None|515|Documentation|1.5|0|1.5|
11091|107|2025-01-13|None|133|Wiring|7.4|0|7.4|
11092|36|2024-03-07|None|88|Installation|7.4|0|7.4|
11093|182|2025-02-27|None|1063|Project Management Task|1.0|0|1.0|
11094|176|2022-09-16|None|782|Project Management Task|3.2|0|3.2|
11095|49|2023-03-23|None|1165|Wiring|6.4|0|6.4|
11096|115|2024-04-22|None|None|Shop Work|0.7|0|0.7|
11097|7|2025-01-21|None|5|Documentation|1.8|0|1.8|
11098|98|2022-07-26|None|242|Documentation|0.9|0|0.9|
11099|85|2024-04-24|None|None|Training|1.0|0|1.0|
11100|182|2024-07-08|None|632|Client Training|1.5|0|1.5|
11101|78|2024-07-24|597|655|Troubleshooting|5.7|0|5.7|
11102|165|2022-07-25|None|124|Installation|3.5|0|3.5|
11103|145|2024-11-11|None|1100|Project Management Task|2.8|0|2.8|Coordination meeting
11104|50|2022-01-22|None|280|Programming|4.0|0|4.0|
11105|192|2021-10-06|None|231|Testing|7.9|0|7.9|
11106|157|2025-02-20|None|454|Wiring|5.8|0|5.8|
11107|78|2022-02-11|None|1059|Client Training|2.9|0|2.9|
11108|80|2021-05-21|None|744|Installation|7.2|0|7.2|
11109|70|2023-11-23|None|976|Client Training|3.4|0|3.4|
11110|74|2024-12-14|None|1043|Programming|3.5|0|3.5|
11111|107|2021-11-20|None|445|Installation|5.9|0|5.9|
11112|100|2023-05-29|None|954|Programming|5.3|0|5.3|
11113|138|2024-12-06|None|513|Programming|3.1|0|3.1|System testing OK
11114|49|2022-01-21|None|676|Programming|4.0|0|4.0|
11115|134|2021-01-26|None|293|Testing|5.2|0|5.2|
11116|181|2023-07-22|None|1072|Installation|6.8|0|6.8|
11117|163|2025-01-22|None|None|Training|1.5|0|1.5|
11118|113|2021-12-24|None|458|Testing|6.0|0|6.0|
11119|93|2021-09-04|None|994|Documentation|1.6|0|1.6|
11120|98|2021-12-09|None|402|Wiring|4.3|0|4.3|
11121|41|2021-02-03|None|618|Installation|5.7|0|5.7|
11122|5|2023-06-05|None|322|Documentation|0.6|0|0.6|Coordination meeting
11123|39|2023-01-11|None|195|Testing|7.1|0|7.1|
11124|37|2023-12-27|None|None|Travel|1.9|0|1.9|
11125|178|2023-04-01|None|445|Installation|8|0|8.0|
11126|31|2024-08-12|None|690|Project Management Task|1.3|0|1.3|
11127|65|2025-03-08|None|515|Programming|3.9|0|3.9|
11128|153|2025-03-23|None|720|Testing|5.7|0|5.7|
11129|155|2021-01-05|None|172|Documentation|0.6|0|0.6|
11130|41|2023-04-17|None|24|Programming|3.5|0|3.5|
11131|156|2021-05-18|None|65|Testing|5.3|0|5.3|
11132|122|2023-12-08|None|232|Testing|3.0|0|3.0|
11133|126|2023-11-10|None|1094|Testing|6.6|0|6.6|
11134|40|2021-05-19|None|5|Testing|4.1|0|4.1|
11135|39|2021-08-11|None|624|Project Management Task|3.1|0|3.1|
11136|127|2024-06-02|None|1128|Testing|5.6|0|5.6|
11137|90|2021-02-01|None|228|Project Management Task|1.2|0|1.2|
11138|187|2021-11-16|None|73|Client Training|1.8|0|1.8|
11139|115|2021-11-20|None|664|Programming|5.6|0|5.6|
11140|37|2024-02-21|None|431|Project Management Task|3.7|0|3.7|
11141|76|2021-06-06|None|None|Internal Meeting|1.1|0|1.1|
11142|85|2021-06-30|None|389|Testing|6.5|0|6.5|
11143|178|2021-12-05|None|455|Testing|6.5|0|6.5|
11144|192|2021-01-16|None|574|Project Management Task|3.1|0|3.1|
11145|67|2021-11-18|1641|1004|Maintenance|3.4|0|3.4|
11146|45|2023-10-17|None|793|Documentation|1.1|0|1.1|
11147|76|2022-07-12|None|1071|Client Training|1.1|0|1.1|Client requested additional work
11148|90|2023-04-26|None|367|Testing|3.9|0|3.9|
11149|62|2021-09-15|None|None|Admin|2.0|0|2.0|
11150|88|2022-10-23|None|621|Project Management Task|1.4|0|1.4|
11151|107|2023-05-28|None|826|Wiring|6.1|0|6.1|
11152|107|2021-05-03|None|1077|Project Management Task|3.8|0|3.8|
11153|36|2021-05-17|None|1154|Wiring|5.7|0|5.7|
11154|83|2022-04-22|None|95|Installation|6.0|0|6.0|
11155|143|2023-10-07|None|367|Wiring|7.7|0|7.7|
11156|30|2021-08-13|None|35|Wiring|3.4|0|3.4|
11157|170|2024-08-29|None|795|Project Management Task|3.3|0|3.3|
11158|97|2023-03-03|None|None|Travel|1.7|0|1.7|
11159|101|2021-05-24|None|411|Client Training|1.2|0|1.2|
11160|87|2023-10-02|None|131|Testing|6.3|0|6.3|
11161|174|2024-03-02|None|1174|Testing|5.9|0|5.9|
11162|102|2024-05-20|None|445|Installation|3.5|0|3.5|
11163|171|2022-12-29|None|187|Installation|7.0|0|7.0|
11164|46|2022-07-30|None|445|Client Training|2.3|0|2.3|
11165|173|2022-04-08|None|497|Project Management Task|3.1|0|3.1|
11166|105|2023-11-24|None|None|Sales Support|2.0|0|2.0|
11167|180|2021-04-24|None|307|Installation|4.2|0|4.2|
11168|72|2024-11-24|None|1076|Client Training|2.3|0|2.3|
11169|192|2022-09-30|None|83|Programming|7.5|0|7.5|Client requested additional work
11170|88|2021-08-09|None|1015|Testing|6.1|0|6.1|
11171|157|2022-08-29|None|323|Wiring|5.1|0|5.1|
11172|44|2024-03-18|None|None|Shop Work|1.0|0|1.0|
11173|127|2023-12-18|None|389|Testing|7.0|0|7.0|
11174|192|2022-04-15|None|609|Documentation|1.3|0|1.3|
11175|43|2022-07-29|None|1026|Installation|7.4|0|7.4|
11176|115|2021-02-11|None|299|Installation|6.6|0|6.6|
11177|23|2023-02-07|None|588|Programming|6.5|0|6.5|
11178|157|2023-10-29|None|1015|Testing|5.2|0|5.2|
11179|107|2023-10-28|None|None|Travel|1.7|0|1.7|Client requested additional work
11180|181|2024-06-24|None|642|Testing|5.7|0|5.7|
11181|4|2022-10-01|None|1174|Project Management Task|3.4|0|3.4|
11182|98|2023-11-23|None|176|Documentation|1.7|0|1.7|
11183|49|2023-09-26|None|431|Project Management Task|2.1|0|2.1|
11184|34|2022-02-10|None|187|Documentation|0.6|0|0.6|
11185|115|2024-11-17|None|424|Programming|5.9|0|5.9|
11186|144|2022-03-15|None|458|Installation|4.7|0|4.7|
11187|182|2023-11-10|None|1184|Wiring|7.7|0|7.7|
11188|174|2024-03-08|None|464|Installation|7.2|0|7.2|
11189|36|2022-06-23|None|752|Testing|5.9|0|5.9|
11190|145|2021-03-21|None|228|Testing|6.7|0|6.7|Coordination meeting
11191|137|2024-07-16|None|None|Travel|0.8|0|0.8|
11192|138|2022-01-15|None|None|Admin|1.7|0|1.7|
11193|166|2024-04-08|None|None|Admin|1.1|0|1.1|
11194|94|2022-08-09|None|597|Client Training|2.6|0|2.6|
11195|122|2024-04-03|None|227|Programming|4.1|0|4.1|System testing OK
11196|136|2023-11-09|None|512|Documentation|0.9|0|0.9|
11197|96|2024-03-05|None|None|Admin|0.7|0|0.7|
11198|163|2021-02-08|None|848|Wiring|4.5|0|4.5|
11199|98|2023-05-01|None|397|Programming|3.5|0|3.5|
11200|85|2023-04-26|None|684|Documentation|1.8|0|1.8|
11201|11|2021-04-21|None|1179|Installation|6.8|0|6.8|
11202|24|2023-09-12|None|862|Installation|6.8|0|6.8|
11203|73|2022-01-22|None|507|Wiring|5.4|0|5.4|
11204|7|2023-11-30|None|231|Testing|4.0|0|4.0|
11205|167|2022-11-10|None|877|Project Management Task|2.0|0|2.0|
11206|171|2022-07-16|None|None|Internal Meeting|1.2|0|1.2|
11207|119|2023-11-21|None|1068|Project Management Task|1.6|0|1.6|
11208|171|2021-09-19|None|276|Installation|6.8|0|6.8|
11209|49|2024-01-15|None|169|Programming|4.5|0|4.5|Completed phase ahead of schedule
11210|120|2023-01-07|None|1149|Project Management Task|1.5|0|1.5|
11211|18|2024-03-22|None|None|Travel|1.0|0|1.0|
11212|50|2022-08-14|None|189|Documentation|1.9|0|1.9|
11213|101|2023-07-19|None|783|Installation|7.9|0|7.9|
11214|65|2021-09-11|None|825|Programming|3.1|0|3.1|
11215|105|2021-03-11|None|619|Programming|3.6|0|3.6|
11216|155|2023-02-03|None|624|Project Management Task|2.8|0|2.8|
11217|137|2021-07-06|None|902|Programming|4.7|0|4.7|
11218|53|2022-11-17|None|231|Programming|4.7|0|4.7|
11219|72|2022-03-09|None|619|Documentation|0.6|0|0.6|
11220|97|2021-09-06|None|327|Documentation|0.8|0|0.8|
11221|6|2022-03-03|None|327|Client Training|3.5|0|3.5|
11222|153|2023-01-29|None|None|Sales Support|1.5|0|1.5|Completed phase ahead of schedule
11223|165|2024-05-01|None|642|Testing|5.8|0|5.8|
11224|31|2023-09-17|None|887|Client Training|2.9|0|2.9|Encountered unexpected issues
11225|60|2023-06-07|None|809|Programming|6.0|0|6.0|
11226|80|2021-05-20|None|107|Project Management Task|2.4|0|2.4|
11227|173|2021-10-17|None|986|Client Training|1.8|0|1.8|
11228|156|2022-11-29|None|451|Project Management Task|3.1|0|3.1|Client requested additional work
11229|99|2024-10-24|None|934|Programming|7.7|0|7.7|
11230|178|2021-11-13|None|187|Testing|3.6|0|3.6|
11231|14|2024-07-11|None|21|Testing|5.3|0|5.3|
11232|27|2024-01-01|None|624|Wiring|4.3|0|4.3|
11233|39|2021-08-22|None|373|Testing|4.5|0|4.5|
11234|81|2022-12-31|None|980|Programming|4.4|0|4.4|
11235|44|2021-02-26|None|574|Programming|5.8|0|5.8|
11236|7|2023-01-14|None|1089|Client Training|2.4|0|2.4|
11237|143|2022-08-05|None|None|Admin|1.2|0|1.2|
11238|134|2022-09-14|None|520|Project Management Task|2.5|0|2.5|
11239|134|2023-04-15|None|532|Documentation|1.8|0|1.8|
11240|26|2022-04-06|None|624|Documentation|1.3|0|1.3|
11241|104|2021-10-07|None|276|Client Training|3.6|0|3.6|
11242|120|2024-05-30|None|131|Documentation|1.0|0|1.0|
11243|65|2024-05-12|None|1002|Programming|4.0|0|4.0|
11244|176|2022-06-17|None|570|Wiring|3.6|0|3.6|
11245|29|2023-02-25|None|None|Travel|0.7|0|0.7|
11246|98|2025-03-25|None|None|Shop Work|1.3|0|1.3|
11247|73|2021-03-12|None|1149|Wiring|5.0|0|5.0|
11248|182|2021-03-25|None|447|Documentation|1.1|0|1.1|
11249|117|2021-10-04|None|737|Wiring|3.4|0|3.4|
11250|4|2021-09-05|None|690|Testing|4.3|0|4.3|Encountered unexpected issues
11251|92|2022-03-31|None|73|Documentation|0.8|0|0.8|
11252|40|2023-10-30|None|233|Testing|7.7|0|7.7|
11253|36|2022-01-01|None|737|Client Training|3.6|0|3.6|
11254|127|2024-03-24|None|646|Programming|4.9|0|4.9|
11255|180|2022-11-19|None|93|Installation|7.3|0|7.3|
11256|46|2023-12-13|1729|419|Troubleshooting|6.6|0|6.6|
11257|163|2021-01-12|None|495|Programming|7.6|0|7.6|
11258|114|2024-12-22|None|70|Project Management Task|1.1|0|1.1|
11259|163|2022-11-21|None|358|Programming|5.5|0|5.5|
11260|5|2025-02-10|None|585|Wiring|4.8|0|4.8|
11261|30|2025-01-01|None|501|Programming|4.3|0|4.3|
11262|171|2025-02-21|None|1008|Testing|6.6|0|6.6|
11263|153|2025-02-15|None|137|Wiring|7.0|0|7.0|
11264|78|2023-06-23|None|139|Client Training|1.0|0|1.0|
11265|144|2023-05-24|None|907|Project Management Task|3.0|0|3.0|
11266|156|2021-09-22|None|957|Wiring|7.3|0|7.3|System testing OK
11267|24|2024-09-26|686|804|Remote Support|1.4|0|1.4|
11268|46|2024-07-21|None|894|Wiring|8|0|8.0|
11269|160|2023-01-19|None|899|Wiring|4.8|0|4.8|
11270|122|2021-04-22|None|307|Testing|5.7|0|5.7|
11271|36|2024-06-23|None|625|Documentation|1.8|0|1.8|System testing OK
11272|174|2022-10-14|None|304|Client Training|2.1|0|2.1|
11273|107|2023-06-03|None|913|Installation|3.9|0|3.9|
11274|84|2022-04-12|None|624|Installation|5.5|0|5.5|
11275|175|2025-04-04|None|593|Installation|7.8|0|7.8|
11276|118|2023-03-29|None|614|Client Training|3.5|0|3.5|Encountered unexpected issues
11277|197|2024-02-03|None|153|Wiring|5.0|0|5.0|
11278|94|2021-01-18|None|574|Wiring|3.1|0|3.1|
11279|103|2021-01-16|None|185|Client Training|2.9|0|2.9|
11280|92|2023-07-18|None|119|Wiring|3.9|0|3.9|
11281|4|2022-07-11|None|None|Training|0.6|0|0.6|
11282|126|2022-06-04|None|575|Installation|4.0|0|4.0|
11283|41|2021-05-04|None|82|Client Training|2.0|0|2.0|
11284|155|2024-06-30|None|327|Installation|7.4|0|7.4|
11285|104|2023-08-20|None|544|Programming|6.3|0|6.3|
11286|181|2023-04-27|None|548|Installation|6.5|0|6.5|
11287|159|2023-04-25|None|None|Internal Meeting|0.9|0|0.9|
11288|187|2021-05-03|None|902|Programming|6.2|0|6.2|
11289|153|2024-09-08|None|1029|Documentation|0.8|0|0.8|
11290|92|2022-07-29|None|1030|Client Training|1.6|0|1.6|
11291|14|2023-12-11|None|568|Programming|6.7|0|6.7|
11292|122|2022-08-29|None|None|Travel|1.2|0|1.2|
11293|171|2021-01-07|None|None|Internal Meeting|1.3|0|1.3|
11294|200|2025-02-11|None|628|Documentation|0.9|0|0.9|
11295|73|2021-07-14|None|1149|Documentation|1.9|0|1.9|
11296|165|2021-04-23|None|None|Admin|1.5|0|1.5|
11297|182|2024-07-07|None|None|Shop Work|0.6|0|0.6|
11298|36|2021-09-29|None|312|Project Management Task|3.7|0|3.7|
11299|166|2024-08-03|None|864|Installation|7.7|0|7.7|
11300|11|2021-09-02|None|986|Documentation|0.8|0|0.8|
11301|160|2024-03-06|None|33|Client Training|2.4|0|2.4|Completed phase ahead of schedule
11302|85|2025-01-06|None|887|Client Training|3.5|0|3.5|
11303|60|2022-01-03|None|35|Installation|5.8|0|5.8|
11304|170|2021-12-08|None|35|Wiring|5.8|0|5.8|
11305|132|2024-12-04|None|979|Wiring|5.9|0|5.9|
11306|104|2022-04-09|None|902|Project Management Task|3.2|0|3.2|
11307|90|2025-01-11|937|None|System Check|1.3|0|1.3|
11308|166|2023-11-03|None|518|Programming|7.2|0|7.2|
11309|74|2023-07-22|None|619|Documentation|0.6|0|0.6|
11310|42|2021-08-16|None|508|Installation|3.7|0|3.7|
11311|99|2022-01-28|None|937|Installation|3.7|0|3.7|
11312|148|2021-03-11|None|262|Testing|6.5|0|6.5|
11313|67|2024-05-20|1967|272|System Check|1.3|0|1.3|Client requested additional work
11314|154|2022-05-20|None|232|Project Management Task|2.5|0|2.5|
11315|26|2021-01-23|None|None|Training|1.5|0|1.5|
11316|182|2023-02-22|None|940|Testing|7.4|0|7.4|
11317|144|2024-11-22|None|785|Installation|3.1|0|3.1|
11318|67|2022-09-13|None|None|Sales Support|1.0|0|1.0|
11319|137|2023-07-02|None|723|Programming|7.3|0|7.3|
11320|29|2021-04-17|None|None|Admin|1.4|0|1.4|
11321|159|2023-02-27|None|95|Installation|3.1|0|3.1|
11322|46|2022-01-06|None|737|Documentation|0.6|0|0.6|
11323|200|2021-04-11|None|107|Testing|6.5|0|6.5|
11324|25|2021-09-05|None|227|Documentation|1.9|0|1.9|
11325|93|2023-03-01|None|570|Installation|3.9|0|3.9|
11326|170|2022-11-24|None|550|Project Management Task|2.9|0|2.9|
11327|50|2023-06-22|None|None|Shop Work|1.0|0|1.0|System testing OK
11328|59|2023-07-31|None|196|Wiring|4.5|0|4.5|
11329|95|2021-07-04|None|930|Installation|6.7|0|6.7|
11330|72|2024-02-11|None|765|Project Management Task|1.1|0|1.1|
11331|41|2021-02-07|None|1154|Programming|6.0|0|6.0|
11332|60|2022-04-11|None|618|Installation|4.9|0|4.9|
11333|36|2021-04-06|None|954|Client Training|2.8|0|2.8|Parts pickup
11334|24|2021-02-05|None|None|Admin|1.6|0|1.6|
11335|42|2024-08-24|None|795|Documentation|0.7|0|0.7|
11336|115|2021-02-22|None|172|Wiring|6.4|0|6.4|
11337|200|2024-01-29|1324|None|Maintenance|2.5|0|2.5|
11338|83|2025-04-09|None|887|Documentation|1.4|0|1.4|
11339|113|2021-09-30|None|808|Testing|5.7|0|5.7|System testing OK
11340|39|2022-07-14|None|624|Programming|7.0|0|7.0|
11341|83|2024-01-27|None|None|Admin|0.6|0|0.6|
11342|91|2021-09-18|None|93|Testing|6.5|0|6.5|
11343|159|2024-08-03|None|787|Testing|8|0|8.0|
11344|7|2021-10-22|None|861|Testing|5.2|0|5.2|
11345|192|2021-11-18|None|783|Testing|3.5|0|3.5|Coordination meeting
11346|97|2021-06-24|None|389|Wiring|3.8|0|3.8|
11347|32|2021-08-14|None|1154|Documentation|1.6|0|1.6|
11348|101|2021-05-27|None|495|Testing|4.8|0|4.8|
11349|26|2022-07-17|None|5|Client Training|1.4|0|1.4|
11350|134|2024-11-27|None|1041|Client Training|3.3|0|3.3|
11351|2|2021-03-26|None|754|Testing|7.9|0|7.9|
11352|5|2023-11-05|None|983|Wiring|4.6|0|4.6|
11353|87|2023-01-21|None|664|Installation|7.5|0|7.5|
11354|126|2024-05-29|None|621|Project Management Task|3.7|0|3.7|
11355|102|2022-03-24|None|667|Documentation|2.0|0|2.0|
11356|81|2021-09-07|None|327|Installation|3.7|0|3.7|
11357|83|2021-03-04|None|618|Client Training|1.4|0|1.4|
11358|168|2024-02-29|None|627|Documentation|0.7|0|0.7|
11359|122|2024-08-31|None|1137|Programming|7.9|0|7.9|
11360|38|2022-10-18|None|248|Installation|7.3|0|7.3|
11361|24|2023-09-03|None|None|Internal Meeting|1.1|0|1.1|Client requested additional work
11362|94|2023-10-14|None|154|Programming|5.9|0|5.9|
11363|96|2021-03-31|None|1141|Testing|5.1|0|5.1|Parts pickup
11364|107|2024-11-06|None|None|Shop Work|1.7|0|1.7|Coordination meeting
11365|127|2021-09-14|None|None|Internal Meeting|1.2|0|1.2|Parts pickup
11366|92|2022-05-09|None|835|Programming|6.2|0|6.2|
11367|8|2021-09-04|None|92|Installation|5.7|0|5.7|
11368|200|2022-03-22|None|769|Testing|7.7|0|7.7|
11369|187|2023-03-01|None|397|Project Management Task|2.9|0|2.9|
11370|120|2025-01-03|None|806|Client Training|1.3|0|1.3|Parts pickup
11371|136|2023-05-07|None|None|Shop Work|1.1|0|1.1|Completed phase ahead of schedule
11372|134|2021-09-12|None|835|Documentation|1.9|0|1.9|
11373|59|2021-01-05|None|495|Installation|7.5|0|7.5|
11374|126|2023-04-26|None|116|Client Training|2.8|0|2.8|
11375|166|2022-05-19|None|37|Documentation|1.1|0|1.1|
11376|53|2022-06-27|None|None|Admin|0.8|0|0.8|
11377|152|2024-07-21|None|327|Testing|7.1|0|7.1|
11378|163|2023-04-17|None|77|Documentation|0.9|0|0.9|
11379|93|2022-08-08|None|513|Programming|4.5|0|4.5|
11380|105|2021-02-04|None|228|Installation|5.8|0|5.8|Completed phase ahead of schedule
11381|148|2021-12-14|None|107|Client Training|3.1|0|3.1|
11382|187|2022-10-06|None|None|Shop Work|1.9|0|1.9|
11383|186|2024-09-06|None|1094|Wiring|5.2|0|5.2|
11384|120|2021-10-14|None|565|Installation|5.3|0|5.3|
11385|143|2023-11-11|None|588|Documentation|0.8|0|0.8|
11386|31|2024-01-02|None|225|Client Training|3.6|0|3.6|
11387|97|2021-08-09|None|1144|Programming|4.1|0|4.1|
11388|167|2021-02-04|None|185|Installation|4.7|0|4.7|Client requested additional work
11389|43|2024-02-10|None|604|Client Training|2.1|0|2.1|
11390|5|2024-06-18|None|479|Documentation|1.3|0|1.3|
11391|173|2022-11-18|None|853|Installation|3.3|0|3.3|
11392|80|2024-10-28|None|None|Travel|0.6|0|0.6|
11393|95|2021-07-28|None|35|Testing|6.1|0|6.1|
11394|180|2025-02-26|None|None|Training|1.9|0|1.9|
11395|83|2024-11-03|None|316|Programming|4.7|0|4.7|
11396|178|2024-11-30|None|293|Project Management Task|1.6|0|1.6|
11397|176|2024-02-24|None|1192|Client Training|2.4|0|2.4|Coordination meeting
11398|23|2024-05-29|None|None|Shop Work|1.0|0|1.0|
11399|155|2023-09-21|None|None|Travel|1.4|0|1.4|
11400|175|2021-03-24|None|661|Installation|6.9|0|6.9|
11401|2|2023-09-02|None|640|Testing|3.9|0|3.9|System testing OK
11402|6|2023-02-24|None|136|Client Training|1.3|0|1.3|
11403|81|2024-09-03|None|445|Documentation|0.7|0|0.7|
11404|111|2022-08-20|None|445|Programming|7.6|0|7.6|
11405|27|2024-06-06|None|314|Client Training|2.6|0|2.6|
11406|26|2024-04-01|None|88|Documentation|1.7|0|1.7|
11407|27|2025-01-27|None|778|Installation|6.2|0|6.2|
11408|127|2022-02-27|None|299|Wiring|7.4|0|7.4|
