BidID|CustomerID|BidDate|ProjectType|BidAmount|Status|RelatedProjectID|DeclineReason|CompetitorPrice|SalesPersonID
1516|443|2021-12-14|Smart Home Integration|218779.63|Lost|N/A|Competitor selected|Unknown|125
1517|692|2023-11-22|Automated Lighting Control|131650.2|Lost|N/A|Scope Mismatch|Unknown|12
1518|98|2022-03-19|Automated Shading Solutions|212237.94|Lost|N/A|Competitor selected|Unknown|35
1519|125|2023-04-04|Custom Wine Cellar Monitoring|223509.53|Lost|N/A|No decision / Ghosted|Unknown|57
1520|611|2024-03-09|Biometric Security System|288858.67|Lost|N/A|Outside service area|Unknown|3
1521|94|2021-02-18|Custom Wine Cellar Monitoring|384531.09|Lost|N/A|No decision / Ghosted|Unknown|33
1522|547|2022-05-28|Outdoor Entertainment System|260363.69|Lost|N/A|Outside service area|Unknown|86
1523|295|2025-02-12|Whole-Home Automation|29917.1|Lost|N/A|Scope Mismatch|Unknown|52
1524|587|2025-03-02|Golf Simulator Room|260952.17|Lost|N/A|Outside service area|Unknown|121
1525|565|2024-11-25|Smart Home Integration|164710.97|Lost|N/A|Competitor selected|Unknown|109
1526|102|2021-04-11|Automated Lighting Control|131526.21|Lost|N/A|No decision / Ghosted|Unknown|110
1527|57|2023-08-05|Automated Shading Solutions|182904.65|Lost|N/A|Scope Mismatch|Unknown|193
1528|220|2024-10-28|Biometric Security System|338809.56|Lost|N/A|Client changed plans|Unknown|33
1529|567|2024-06-17|Golf Simulator Room|159133.39|Lost|N/A|No decision / Ghosted|Unknown|142
1530|379|2024-08-30|Custom Security System|344666.27|Lost|N/A|No decision / Ghosted|Unknown|79
1531|515|2022-12-11|Automated Shading Solutions|117739.49|Lost|N/A|Project postponed|Unknown|198
1532|116|2023-05-29|Home Network Infrastructure|154300.72|Lost|N/A|Competitor selected|Unknown|55
1533|391|2023-08-13|Voice Control Integration|293282.22|Lost|N/A|Price too high|279972.05|54
1534|677|2023-05-05|Custom Security System|184333.68|Lost|N/A|Competitor selected|Unknown|21
1535|758|2023-01-08|Golf Simulator Room|140431.19|Lost|N/A|Competitor selected|Unknown|149
1536|561|2024-02-05|Golf Simulator Room|44692.68|Lost|N/A|Price too high|42487.11|191
1537|366|2024-06-29|Luxury Home Theater|22779.66|Lost|N/A|Competitor selected|Unknown|110
1538|583|2024-06-28|Biometric Security System|60851.93|Lost|N/A|Competitor selected|Unknown|189
1539|100|2024-04-29|Custom Security System|218948.75|Lost|N/A|Project postponed|Unknown|55
1540|530|2024-03-23|Voice Control Integration|197952.55|Lost|N/A|Project postponed|Unknown|151
1541|714|2024-10-14|Custom Security System|269114.63|Lost|N/A|Client changed plans|Unknown|77
1542|33|2021-01-09|Custom Wine Cellar Monitoring|282668.76|Lost|N/A|No decision / Ghosted|Unknown|56
1543|346|2025-02-26|Whole-Home Automation|108906.76|Lost|N/A|Scope Mismatch|Unknown|110
1544|551|2023-06-04|Golf Simulator Room|375034.7|Lost|N/A|Scope Mismatch|Unknown|190
1545|112|2023-08-06|Golf Simulator Room|268677.39|Lost|N/A|Client changed plans|Unknown|68
1546|220|2021-01-18|Outdoor Entertainment System|63013.37|Lost|N/A|Project postponed|Unknown|3
1547|133|2022-10-02|Custom Wine Cellar Monitoring|278408.8|Lost|N/A|Project postponed|Unknown|185
1548|266|2025-04-07|Automated Shading Solutions|265755.72|Lost|N/A|No decision / Ghosted|Unknown|20
1549|158|2023-02-13|Outdoor Entertainment System|304333.99|Lost|N/A|Scope Mismatch|Unknown|121
1550|425|2022-05-23|Outdoor Entertainment System|237617.39|Lost|N/A|Client changed plans|Unknown|75
1551|399|2021-08-21|Home Network Infrastructure|24132.69|Lost|N/A|Project postponed|Unknown|82
1552|56|2024-02-19|Integrated Climate Control|380914.39|Lost|N/A|Scope Mismatch|Unknown|116
1553|330|2023-05-22|Automated Lighting Control|165544.93|Lost|N/A|Client changed plans|Unknown|86
1554|752|2022-08-18|Multi-Room Audio Video|99635.59|Lost|N/A|Price too high|88770.36|172
1555|113|2021-01-09|Custom Wine Cellar Monitoring|29218.08|Lost|N/A|Competitor selected|Unknown|110
1556|628|2024-11-25|Custom Wine Cellar Monitoring|136727.26|Lost|N/A|Scope Mismatch|Unknown|164
1557|86|2023-01-18|Luxury Home Theater|107988.59|Lost|N/A|Client changed plans|Unknown|189
1558|503|2023-01-28|Smart Water Management|191564.13|Lost|N/A|No decision / Ghosted|Unknown|125
1559|196|2022-09-15|Whole Home Battery Backup|58564.89|Lost|N/A|Scope Mismatch|Unknown|177
1560|347|2024-06-01|Smart Water Management|240467.35|Lost|N/A|Scope Mismatch|Unknown|112
1561|158|2021-03-04|Smart Water Management|195312.45|Lost|N/A|Scope Mismatch|Unknown|13
1562|779|2021-04-04|Outdoor Entertainment System|211964.79|Lost|N/A|Outside service area|Unknown|51
1563|653|2024-11-10|Luxury Home Theater|124683.35|Lost|N/A|Project postponed|Unknown|172
1564|773|2023-10-08|Golf Simulator Room|278776.84|Lost|N/A|Scope Mismatch|Unknown|3
1565|561|2024-07-27|Voice Control Integration|239432.77|Lost|N/A|Outside service area|Unknown|9
1566|119|2023-01-03|Automated Lighting Control|85886.23|Lost|N/A|Client changed plans|Unknown|16
1567|470|2023-09-16|Custom Wine Cellar Monitoring|93606.4|Lost|N/A|Competitor selected|Unknown|149
1568|666|2021-01-04|Golf Simulator Room|307769.49|Lost|N/A|Price too high|265750.72|61
1569|34|2024-05-09|Smart Water Management|116624.89|Lost|N/A|Project postponed|Unknown|198
1570|472|2022-10-08|Multi-Room Audio Video|145785.2|Lost|N/A|Client changed plans|Unknown|12
1571|197|2024-05-18|Home Network Infrastructure|88080.43|Lost|N/A|Scope Mismatch|Unknown|63
1572|537|2024-07-21|Multi-Room Audio Video|78032.85|Lost|N/A|No decision / Ghosted|Unknown|188
1573|650|2024-11-19|Custom Wine Cellar Monitoring|272388.29|Lost|N/A|Competitor selected|Unknown|151
1574|344|2024-07-16|Luxury Home Theater|121379.86|Lost|N/A|No decision / Ghosted|Unknown|198
1575|402|2022-05-06|Custom Security System|25627.66|Lost|N/A|Project postponed|Unknown|125
1576|123|2023-11-15|Automated Lighting Control|364035.3|Lost|N/A|Client changed plans|Unknown|15
1577|725|2023-09-06|Smart Water Management|208783.11|Lost|N/A|Scope Mismatch|Unknown|28
1578|47|2023-09-03|Smart Home Integration|379234.86|Lost|N/A|Client changed plans|Unknown|147
1579|489|2021-02-02|Voice Control Integration|113435.7|Lost|N/A|No decision / Ghosted|Unknown|75
1580|156|2022-07-14|Integrated Climate Control|56481.18|Lost|N/A|Price too high|52427.71|131
1581|644|2022-06-25|Luxury Home Theater|314752.53|Lost|N/A|Client changed plans|Unknown|177
1582|483|2021-04-20|Custom Wine Cellar Monitoring|290878.38|Lost|N/A|Project postponed|Unknown|162
1583|321|2022-01-30|Home Network Infrastructure|296357.2|Lost|N/A|Client changed plans|Unknown|108
1584|382|2022-02-13|Smart Water Management|258989.12|Lost|N/A|No decision / Ghosted|Unknown|179
1585|240|2022-09-17|Integrated Climate Control|330197.51|Lost|N/A|Outside service area|Unknown|162
1586|708|2024-03-27|Smart Water Management|62001.15|Lost|N/A|Competitor selected|Unknown|109
1587|582|2022-07-21|Biometric Security System|60834.26|Lost|N/A|Scope Mismatch|Unknown|9
1588|412|2022-06-13|Home Network Infrastructure|198222.9|Lost|N/A|Price too high|191206.03|151
1589|459|2022-04-02|Whole Home Battery Backup|106761.59|Lost|N/A|Outside service area|Unknown|86
1590|604|2021-11-13|Smart Home Integration|49631.92|Lost|N/A|Outside service area|Unknown|147
1591|218|2023-11-03|Voice Control Integration|343451.1|Lost|N/A|Outside service area|Unknown|109
1592|285|2022-02-21|Biometric Security System|97934.14|Lost|N/A|Price too high|88494.49|123
1593|370|2025-01-22|Whole Home Battery Backup|44681.72|Lost|N/A|No decision / Ghosted|Unknown|139
1594|297|2021-08-23|Custom Wine Cellar Monitoring|25223.01|Lost|N/A|Price too high|22945.11|58
1595|251|2025-03-22|Voice Control Integration|343074.58|Lost|N/A|Project postponed|Unknown|177
1596|434|2024-07-12|Home Network Infrastructure|208138.24|Lost|N/A|Outside service area|Unknown|198
1597|206|2021-07-21|Automated Shading Solutions|383813.88|Lost|N/A|Client changed plans|Unknown|198
1598|412|2024-11-06|Automated Shading Solutions|273156.82|Lost|N/A|No decision / Ghosted|Unknown|116
1599|263|2024-10-17|Smart Home Integration|351109.15|Lost|N/A|Client changed plans|Unknown|141
1600|6|2024-01-11|Outdoor Entertainment System|307670.54|Lost|N/A|Scope Mismatch|Unknown|86
1601|472|2022-02-06|Luxury Home Theater|310568.79|Lost|N/A|Client changed plans|Unknown|149
1602|75|2022-10-29|Smart Water Management|244090.85|Lost|N/A|No decision / Ghosted|Unknown|77
1603|177|2024-03-28|Multi-Room Audio Video|56218.18|Lost|N/A|Competitor selected|Unknown|51
1604|667|2021-06-03|Automated Lighting Control|66274.35|Lost|N/A|Price too high|62594.83|150
1605|521|2021-05-15|Voice Control Integration|297556.47|Lost|N/A|No decision / Ghosted|Unknown|185
1606|746|2024-01-08|Multi-Room Audio Video|220973.22|Lost|N/A|Project postponed|Unknown|123
1607|538|2024-09-07|Home Network Infrastructure|25935.96|Lost|N/A|Price too high|24526.14|162
1608|258|2022-10-03|Home Network Infrastructure|60986.21|Lost|N/A|Client changed plans|Unknown|54
1609|679|2023-12-08|Home Network Infrastructure|336034.34|Lost|N/A|Project postponed|Unknown|110
1610|102|2024-07-13|Voice Control Integration|89783.79|Lost|N/A|Client changed plans|Unknown|147
1611|521|2023-06-10|Luxury Home Theater|267534.7|Lost|N/A|No decision / Ghosted|Unknown|169
1612|288|2022-10-02|Biometric Security System|231428.06|Lost|N/A|Competitor selected|Unknown|54
1613|668|2021-07-21|Whole-Home Automation|166782.33|Lost|N/A|Client changed plans|Unknown|147
1614|361|2021-09-18|Golf Simulator Room|334815.22|Lost|N/A|Price too high|296114.13|195
1615|367|2024-11-12|Home Network Infrastructure|191013.17|Lost|N/A|Scope Mismatch|Unknown|82
1616|157|2021-03-05|Automated Shading Solutions|279957.14|Lost|N/A|Competitor selected|Unknown|140
1617|630|2024-10-08|Home Network Infrastructure|170619.47|Lost|N/A|Outside service area|Unknown|147
1618|367|2023-03-22|Biometric Security System|290014.1|Lost|N/A|Competitor selected|Unknown|150
1619|181|2024-07-15|Home Network Infrastructure|350259.21|Lost|N/A|Scope Mismatch|Unknown|110
1620|653|2025-02-05|Golf Simulator Room|361531.46|Lost|N/A|Outside service area|Unknown|13
1621|481|2024-11-23|Biometric Security System|213633.96|Lost|N/A|Scope Mismatch|Unknown|109
1622|286|2022-05-03|Custom Wine Cellar Monitoring|262370.08|Lost|N/A|Outside service area|Unknown|82
1623|74|2025-02-05|Automated Lighting Control|293557.24|Lost|N/A|Competitor selected|Unknown|58
1624|350|2024-12-01|Luxury Home Theater|25843.09|Lost|N/A|Project postponed|Unknown|162
1625|409|2022-04-05|Automated Shading Solutions|288444.49|Lost|N/A|No decision / Ghosted|Unknown|142
1626|476|2022-08-18|Luxury Home Theater|178102.81|Lost|N/A|Client changed plans|Unknown|116
1627|557|2022-12-27|Integrated Climate Control|85411.77|Lost|N/A|Project postponed|Unknown|125
1628|107|2023-07-04|Smart Home Integration|177072.2|Lost|N/A|Client changed plans|Unknown|28
1629|703|2022-09-24|Custom Wine Cellar Monitoring|190393.08|Lost|N/A|Scope Mismatch|Unknown|9
1630|164|2021-12-26|Golf Simulator Room|150856.08|Lost|N/A|Outside service area|Unknown|196
1631|262|2021-07-04|Smart Water Management|305770.93|Lost|N/A|Competitor selected|Unknown|63
1632|184|2023-01-15|Whole Home Battery Backup|181539.68|Lost|N/A|Outside service area|Unknown|142
1633|340|2023-08-15|Outdoor Entertainment System|93556.56|Lost|N/A|Project postponed|Unknown|54
1634|268|2021-07-21|Smart Water Management|325121.13|Lost|N/A|Outside service area|Unknown|150
1635|418|2021-01-03|Custom Security System|33036.13|Lost|N/A|Outside service area|Unknown|20
1636|210|2023-09-29|Home Network Infrastructure|246469.85|Lost|N/A|No decision / Ghosted|Unknown|28
1637|278|2025-01-13|Custom Security System|249159.17|Lost|N/A|Price too high|225618.43|64
1638|148|2025-01-16|Golf Simulator Room|235326.3|Lost|N/A|No decision / Ghosted|Unknown|75
1639|117|2022-11-25|Automated Shading Solutions|240019.8|Lost|N/A|Competitor selected|Unknown|140
1640|249|2023-09-03|Home Network Infrastructure|313215.36|Lost|N/A|Client changed plans|Unknown|140
1641|474|2024-07-20|Smart Home Integration|186223.27|Lost|N/A|Scope Mismatch|Unknown|52
1642|781|2021-09-24|Whole-Home Automation|45675.82|Lost|N/A|No decision / Ghosted|Unknown|61
1643|565|2022-01-23|Golf Simulator Room|26552.52|Lost|N/A|No decision / Ghosted|Unknown|130
1644|178|2022-03-27|Smart Water Management|298173.24|Lost|N/A|Price too high|290926.38|146
1645|20|2022-07-17|Automated Lighting Control|28363.23|Lost|N/A|Client changed plans|Unknown|112
1646|491|2022-10-22|Luxury Home Theater|240077.8|Lost|N/A|No decision / Ghosted|Unknown|77
1647|661|2023-04-17|Automated Lighting Control|82648.37|Lost|N/A|Outside service area|Unknown|149
1648|603|2023-02-03|Custom Wine Cellar Monitoring|294317.2|Lost|N/A|Project postponed|Unknown|54
1649|142|2022-09-28|Integrated Climate Control|184594.7|Lost|N/A|Client changed plans|Unknown|52
1650|757|2022-12-16|Custom Security System|101294.16|Lost|N/A|Competitor selected|Unknown|3
1651|314|2022-05-26|Automated Shading Solutions|312934.38|Lost|N/A|Client changed plans|Unknown|179
1652|206|2021-02-06|Smart Water Management|344614.06|Lost|N/A|Outside service area|Unknown|125
1653|667|2022-05-16|Custom Security System|36854.77|Lost|N/A|Project postponed|Unknown|185
1654|456|2022-10-09|Biometric Security System|48549.34|Lost|N/A|Price too high|42505.18|150
1655|430|2023-02-19|Outdoor Entertainment System|243844.69|Lost|N/A|Outside service area|Unknown|190
1656|130|2021-03-26|Custom Security System|134981.12|Lost|N/A|Price too high|118998.21|3
1657|90|2023-01-15|Home Network Infrastructure|327691.08|Lost|N/A|Competitor selected|Unknown|125
1658|674|2021-10-10|Smart Water Management|382600.73|Lost|N/A|Client changed plans|Unknown|124
1659|151|2023-07-15|Biometric Security System|23698.37|Lost|N/A|Project postponed|Unknown|86
1660|532|2022-01-22|Custom Security System|139315.54|Lost|N/A|Project postponed|Unknown|121
1661|493|2023-10-28|Home Network Infrastructure|60514.92|Lost|N/A|Scope Mismatch|Unknown|56
1662|387|2025-01-17|Smart Home Integration|274040.45|Lost|N/A|Project postponed|Unknown|68
1663|138|2024-11-19|Automated Lighting Control|316074.54|Lost|N/A|Scope Mismatch|Unknown|133
1664|466|2023-08-12|Home Network Infrastructure|329472.97|Lost|N/A|Project postponed|Unknown|109
1665|159|2022-08-20|Automated Lighting Control|362032.42|Lost|N/A|Scope Mismatch|Unknown|110
1666|450|2023-03-03|Whole Home Battery Backup|22800.26|Lost|N/A|Outside service area|Unknown|77
1667|601|2022-09-10|Home Network Infrastructure|332486.61|Lost|N/A|Project postponed|Unknown|57
1668|237|2022-06-01|Multi-Room Audio Video|98043.05|Lost|N/A|Competitor selected|Unknown|110
1669|347|2025-03-12|Whole-Home Automation|16966.12|Lost|N/A|Outside service area|Unknown|58
1670|133|2021-06-07|Luxury Home Theater|360353.58|Lost|N/A|Scope Mismatch|Unknown|133
1671|617|2023-05-17|Biometric Security System|36418.72|Lost|N/A|Scope Mismatch|Unknown|28
1672|9|2021-12-21|Biometric Security System|189525.9|Lost|N/A|Price too high|175544.57|191
1673|134|2023-09-09|Automated Shading Solutions|131252.38|Lost|N/A|No decision / Ghosted|Unknown|146
1674|714|2022-04-03|Custom Wine Cellar Monitoring|359405.79|Lost|N/A|Price too high|324292.23|106
1675|531|2022-07-12|Whole Home Battery Backup|227522.55|Lost|N/A|No decision / Ghosted|Unknown|140
1676|399|2022-11-21|Luxury Home Theater|352416.65|Lost|N/A|Price too high|322813.26|129
1677|750|2021-03-09|Whole Home Battery Backup|367784.13|Lost|N/A|Price too high|355191.18|57
1678|272|2021-09-16|Custom Wine Cellar Monitoring|182017.38|Lost|N/A|Client changed plans|Unknown|16
1679|96|2023-08-23|Golf Simulator Room|349421.54|Lost|N/A|Scope Mismatch|Unknown|191
1680|530|2023-06-01|Automated Shading Solutions|317861.92|Lost|N/A|Scope Mismatch|Unknown|179
1681|142|2025-03-07|Automated Shading Solutions|135069.35|Lost|N/A|Competitor selected|Unknown|191
1682|437|2022-01-31|Outdoor Entertainment System|361274.13|Lost|N/A|Competitor selected|Unknown|63
1683|470|2024-09-05|Biometric Security System|65691.8|Lost|N/A|Client changed plans|Unknown|116
1684|217|2022-04-26|Golf Simulator Room|129462.08|Lost|N/A|No decision / Ghosted|Unknown|77
1685|404|2023-09-25|Smart Water Management|236565.19|Pending|N/A|N/A|Unknown|54
1686|530|2021-01-22|Multi-Room Audio Video|316240.84|Pending|N/A|N/A|Unknown|82
1687|457|2023-12-02|Integrated Climate Control|34183.12|Pending|N/A|N/A|Unknown|193
1688|441|2021-11-24|Multi-Room Audio Video|212609.91|Pending|N/A|N/A|Unknown|110
1689|296|2023-11-18|Smart Home Integration|191297.28|Pending|N/A|N/A|Unknown|191
1690|455|2021-02-18|Golf Simulator Room|350178.01|Pending|N/A|N/A|Unknown|124
1691|164|2025-01-11|Whole-Home Automation|251158.94|Pending|N/A|N/A|Unknown|52
1692|469|2025-02-05|Smart Water Management|85975.14|Pending|N/A|N/A|Unknown|140
1693|784|2022-09-13|Custom Security System|259144.53|Pending|N/A|N/A|Unknown|116
1694|99|2021-10-29|Smart Home Integration|26486.01|Pending|N/A|N/A|Unknown|68
1695|697|2021-07-11|Outdoor Entertainment System|261131.33|Pending|N/A|N/A|Unknown|112
1696|763|2021-04-25|Whole Home Battery Backup|357899.4|Pending|N/A|N/A|Unknown|149
1697|189|2022-05-16|Multi-Room Audio Video|140794.54|Pending|N/A|N/A|Unknown|86
1698|79|2022-03-03|Home Network Infrastructure|51296.4|Pending|N/A|N/A|Unknown|158
1699|537|2024-01-12|Golf Simulator Room|352015.54|Pending|N/A|N/A|Unknown|129
1700|399|2024-09-10|Multi-Room Audio Video|100800.2|Pending|N/A|N/A|Unknown|116
1701|608|2021-11-21|Custom Security System|373072.87|Pending|N/A|N/A|Unknown|106
1702|491|2022-06-28|Whole-Home Automation|315033.66|Pending|N/A|N/A|Unknown|142
1703|794|2024-06-02|Smart Water Management|348666.79|Pending|N/A|N/A|Unknown|191
1704|622|2022-01-04|Smart Water Management|219439.63|Pending|N/A|N/A|Unknown|28
1705|79|2023-12-15|Golf Simulator Room|35322.9|Pending|N/A|N/A|Unknown|177
1706|323|2023-05-08|Luxury Home Theater|346954.24|Pending|N/A|N/A|Unknown|61
1707|637|2023-07-24|Golf Simulator Room|356969.39|Pending|N/A|N/A|Unknown|149
1708|9|2022-10-24|Multi-Room Audio Video|64379.29|Pending|N/A|N/A|Unknown|149
1709|254|2021-09-18|Voice Control Integration|125668.49|Pending|N/A|N/A|Unknown|121
1710|418|2023-10-12|Voice Control Integration|257354.65|Pending|N/A|N/A|Unknown|3
1711|690|2024-12-11|Automated Shading Solutions|81613.95|Pending|N/A|N/A|Unknown|121
1712|180|2024-04-09|Custom Wine Cellar Monitoring|334743.46|Pending|N/A|N/A|Unknown|69
1713|168|2021-04-29|Smart Water Management|321246.28|Pending|N/A|N/A|Unknown|189
1714|102|2024-04-14|Integrated Climate Control|92237.65|Pending|N/A|N/A|Unknown|63
1715|117|2021-06-22|Biometric Security System|127409.71|Pending|N/A|N/A|Unknown|131
1716|716|2022-03-06|Automated Shading Solutions|23063.76|Pending|N/A|N/A|Unknown|146
1717|113|2022-10-06|Home Network Infrastructure|163383.6|Pending|N/A|N/A|Unknown|149
1718|755|2023-08-09|Automated Lighting Control|35703.37|Pending|N/A|N/A|Unknown|133
1719|604|2021-10-25|Outdoor Entertainment System|267430.42|Pending|N/A|N/A|Unknown|116
1720|87|2021-04-08|Biometric Security System|95070.93|Pending|N/A|N/A|Unknown|185
1721|84|2022-12-19|Golf Simulator Room|379142.37|Pending|N/A|N/A|Unknown|69
1722|655|2021-06-02|Luxury Home Theater|138669.47|Pending|N/A|N/A|Unknown|179
1723|721|2021-03-21|Golf Simulator Room|61331.0|Pending|N/A|N/A|Unknown|198
1724|749|2021-05-31|Smart Home Integration|384706.09|Pending|N/A|N/A|Unknown|130
1725|649|2023-10-10|Luxury Home Theater|383985.73|Pending|N/A|N/A|Unknown|185
1726|24|2022-03-08|Home Network Infrastructure|66786.32|Pending|N/A|N/A|Unknown|58
1727|483|2023-02-26|Automated Shading Solutions|317749.78|Pending|N/A|N/A|Unknown|15
1728|232|2022-07-29|Whole-Home Automation|139592.22|Pending|N/A|N/A|Unknown|110
1729|747|2021-01-04|Whole Home Battery Backup|245794.37|Pending|N/A|N/A|Unknown|169
1730|5|2023-06-23|Outdoor Entertainment System|313289.09|Pending|N/A|N/A|Unknown|109
1731|551|2024-03-24|Golf Simulator Room|59851.55|Pending|N/A|N/A|Unknown|185
1732|671|2024-03-21|Outdoor Entertainment System|295516.44|Pending|N/A|N/A|Unknown|139
1733|10|2021-11-01|Automated Shading Solutions|130997.61|Pending|N/A|N/A|Unknown|198
1734|790|2021-11-16|Integrated Climate Control|229433.2|Pending|N/A|N/A|Unknown|158
1735|127|2022-04-21|Whole Home Battery Backup|203929.11|Pending|N/A|N/A|Unknown|123
1736|221|2024-10-23|Automated Lighting Control|317848.78|Pending|N/A|N/A|Unknown|58
1737|584|2022-10-28|Automated Shading Solutions|76901.74|Pending|N/A|N/A|Unknown|172
1738|9|2021-03-14|Whole Home Battery Backup|362575.61|Pending|N/A|N/A|Unknown|86
1739|534|2021-09-30|Integrated Climate Control|28977.46|Pending|N/A|N/A|Unknown|196
1740|60|2024-08-06|Outdoor Entertainment System|208075.15|Pending|N/A|N/A|Unknown|109
1741|155|2025-04-01|Outdoor Entertainment System|157965.94|Pending|N/A|N/A|Unknown|79
1742|509|2024-07-05|Golf Simulator Room|194209.18|Pending|N/A|N/A|Unknown|158
1743|388|2023-12-07|Whole Home Battery Backup|371846.79|Pending|N/A|N/A|Unknown|179
1744|378|2024-10-30|Integrated Climate Control|239544.08|Pending|N/A|N/A|Unknown|123
1745|482|2022-05-27|Biometric Security System|325625.91|Pending|N/A|N/A|Unknown|79
1746|756|2021-03-23|Outdoor Entertainment System|257482.83|Pending|N/A|N/A|Unknown|15
1747|96|2023-11-03|Luxury Home Theater|345224.0|Pending|N/A|N/A|Unknown|172
1748|406|2024-10-24|Multi-Room Audio Video|260624.95|Pending|N/A|N/A|Unknown|196
1749|580|2021-09-27|Whole-Home Automation|90656.24|Pending|N/A|N/A|Unknown|172
1750|443|2022-08-26|Automated Shading Solutions|180045.13|Pending|N/A|N/A|Unknown|177
1751|218|2022-08-25|Custom Security System|262875.93|Pending|N/A|N/A|Unknown|164
1752|140|2024-08-06|Luxury Home Theater|313285.46|Pending|N/A|N/A|Unknown|189
1753|213|2021-05-15|Whole-Home Automation|220314.44|Pending|N/A|N/A|Unknown|33
1754|528|2025-01-01|Whole Home Battery Backup|49944.54|Pending|N/A|N/A|Unknown|56
1755|273|2024-11-05|Luxury Home Theater|282829.45|Pending|N/A|N/A|Unknown|198
1756|290|2022-07-25|Integrated Climate Control|135275.43|Pending|N/A|N/A|Unknown|188
1757|759|2025-01-24|Smart Home Integration|33244.86|Pending|N/A|N/A|Unknown|108
1758|488|2023-04-01|Home Network Infrastructure|229276.89|Pending|N/A|N/A|Unknown|33
1759|629|2022-02-27|Multi-Room Audio Video|214671.8|Pending|N/A|N/A|Unknown|58
1760|698|2022-06-24|Multi-Room Audio Video|38570.23|Pending|N/A|N/A|Unknown|195
1761|367|2021-07-24|Smart Home Integration|118868.4|Pending|N/A|N/A|Unknown|142
1762|244|2022-10-20|Smart Home Integration|267477.05|Pending|N/A|N/A|Unknown|110
1763|733|2025-01-08|Multi-Room Audio Video|152113.12|Pending|N/A|N/A|Unknown|20
1764|343|2021-04-19|Voice Control Integration|98342.72|Pending|N/A|N/A|Unknown|33
1765|286|2024-10-15|Golf Simulator Room|245470.76|Pending|N/A|N/A|Unknown|77
1766|650|2021-03-04|Custom Security System|193575.43|Pending|N/A|N/A|Unknown|106
1767|272|2023-09-10|Outdoor Entertainment System|379334.09|Pending|N/A|N/A|Unknown|64
1768|304|2021-09-13|Luxury Home Theater|154925.67|Pending|N/A|N/A|Unknown|56
1769|339|2021-12-19|Multi-Room Audio Video|260475.31|Pending|N/A|N/A|Unknown|149
1770|86|2021-07-10|Biometric Security System|75321.61|Pending|N/A|N/A|Unknown|133
1771|780|2021-04-05|Custom Wine Cellar Monitoring|312521.05|Pending|N/A|N/A|Unknown|172
1772|258|2024-01-12|Multi-Room Audio Video|230412.55|Pending|N/A|N/A|Unknown|185
1773|774|2022-11-11|Biometric Security System|84892.12|Pending|N/A|N/A|Unknown|162
1774|77|2023-02-18|Voice Control Integration|87961.12|Pending|N/A|N/A|Unknown|61
1775|574|2024-12-10|Integrated Climate Control|57143.08|Pending|N/A|N/A|Unknown|196
1776|68|2022-01-06|Luxury Home Theater|50241.65|Pending|N/A|N/A|Unknown|52
1777|791|2021-03-12|Biometric Security System|289449.76|Pending|N/A|N/A|Unknown|64
1778|13|2022-12-05|Outdoor Entertainment System|314164.49|Pending|N/A|N/A|Unknown|141
1779|775|2024-12-05|Outdoor Entertainment System|352197.73|Pending|N/A|N/A|Unknown|56
1780|291|2022-07-07|Whole-Home Automation|384329.29|Pending|N/A|N/A|Unknown|125
1781|441|2023-07-13|Automated Lighting Control|358645.34|Pending|N/A|N/A|Unknown|52
1782|467|2021-08-25|Golf Simulator Room|283289.77|Pending|N/A|N/A|Unknown|193
1783|800|2021-08-10|Custom Wine Cellar Monitoring|42049.84|Pending|N/A|N/A|Unknown|188
1784|63|2023-01-29|Whole Home Battery Backup|347373.75|Pending|N/A|N/A|Unknown|133
1785|645|2024-07-01|Integrated Climate Control|284006.81|Pending|N/A|N/A|Unknown|77
1786|486|2023-06-04|Custom Wine Cellar Monitoring|330403.98|Pending|N/A|N/A|Unknown|198
1787|669|2023-09-07|Automated Shading Solutions|30362.94|Pending|N/A|N/A|Unknown|58
1788|77|2022-07-28|Golf Simulator Room|110081.21|Pending|N/A|N/A|Unknown|189
1789|180|2024-07-18|Integrated Climate Control|211624.97|Pending|N/A|N/A|Unknown|110
1790|78|2024-05-30|Custom Security System|354406.39|Pending|N/A|N/A|Unknown|150
1791|10|2021-04-06|Custom Wine Cellar Monitoring|70768.27|Pending|N/A|N/A|Unknown|162
1792|408|2022-11-03|Smart Water Management|216724.87|Pending|N/A|N/A|Unknown|110
1793|8|2025-01-30|Automated Shading Solutions|67197.51|Pending|N/A|N/A|Unknown|142
1794|342|2021-07-21|Custom Security System|170235.65|Pending|N/A|N/A|Unknown|147
1795|55|2025-04-03|Multi-Room Audio Video|130076.42|Pending|N/A|N/A|Unknown|77
1796|53|2021-04-14|Smart Home Integration|320065.24|Pending|N/A|N/A|Unknown|61
1797|219|2024-09-04|Custom Security System|317547.91|Pending|N/A|N/A|Unknown|77
1798|94|2024-04-06|Outdoor Entertainment System|72956.15|Pending|N/A|N/A|Unknown|55
1799|385|2022-12-24|Whole Home Battery Backup|292702.28|Pending|N/A|N/A|Unknown|195
1800|94|2021-11-05|Automated Lighting Control|313716.35|Pending|N/A|N/A|Unknown|12
1801|630|2022-11-09|Whole Home Battery Backup|16889.66|Pending|N/A|N/A|Unknown|149
1802|133|2022-06-24|Luxury Home Theater|25177.31|Pending|N/A|N/A|Unknown|147
1803|15|2022-11-22|Outdoor Entertainment System|320763.62|Pending|N/A|N/A|Unknown|169
